danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,time_signature,popularity,release_date,track_title,track_artist,playlist_id,playlist_name,id
0.535,0.388,-9.805,0.155,0.507,0.0,0.11,0.412,106.703,7,0,174000,5,80,2021-12-03,I Hate U,SZA,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,5dXWFMwD7I7zXsInONVl0H
0.228,0.427,-8.739,0.0363,0.752,0.0167,0.592,0.192,180.345,0,0,197333,4,80,2022-09-16,Hotel,Montell Fish,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,0JzG1wJuB4v9UPkSE7LMXi
0.376,0.657,-4.658,0.0768,0.0858,0.0,0.0884,0.203,80.565,7,1,164782,4,80,2022-04-22,Thousand Miles,The Kid LAROI,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,1r8ZCjfrQxoy2wVaBUbpwg
0.298,0.38,-8.426,0.0287,0.778,5.62e-05,0.11,0.152,75.602,6,1,285634,4,79,2020-07-24,exile (feat. Bon Iver),Taylor Swift,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,4pvb0WLRcMtbPGmtejJJ6y
0.398,0.286,-11.881,0.033,0.616,0.000146,0.0912,0.0666,78.262,7,1,222800,4,79,2021-12-01,It'll Be Okay,Shawn Mendes,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,2KnLkZ3z7PO3kgVGHGqDpD
0.807,0.376,-7.768,0.0638,0.379,0.00387,0.114,0.671,104.908,2,1,209291,4,79,2022-10-14,Hide & Seek,Stormzy,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,7cFPWLFiE60sdgzPsyydUJ
0.627,0.618,-8.529,0.0437,0.0558,0.0,0.351,0.848,82.03,2,1,197443,4,78,2021-11-11,Smokin Out The Window,Bruno Mars,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,3xVZYkcuWalGudeKl861wb
0.391,0.335,-10.064,0.0763,0.389,0.0,0.102,0.116,174.185,0,1,193733,3,78,2021-10-15,GHOST TOWN,Benson Boone,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,135Lf4Q0CzlMNfOxbEUsLH
0.453,0.383,-11.015,0.163,0.728,0.0,0.387,0.333,105.029,0,1,175027,4,78,2020-01-24,that way,Tate McRae,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,7l97ElWmIdVHWUaOeeU5ZC
0.48,0.602,-6.335,0.368,0.487,0.0,0.0848,0.269,179.798,10,0,213333,4,78,2020-07-03,Mood Swings (feat. Lil Tjay),Pop Smoke,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,5rZlwNFl01HqLWBQGryKSm
0.392,0.574,-9.195,0.17,0.833,0.00179,0.145,0.529,81.112,7,1,214707,4,78,2020-12-11,willow,Taylor Swift,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,0lx2cLdOt3piJbcaXIV74f
0.464,0.473,-10.086,0.129,0.866,0.0,0.109,0.604,75.801,1,1,208687,4,78,2019-10-17,If the World Was Ending (feat. Julia Michaels),JP Saxe,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,2kJwzbxV2ppxnQoYw4GLBZ
0.749,0.535,-6.785,0.0336,0.0131,3.65e-05,0.0982,0.601,123.042,4,1,196607,4,78,2019-10-01,Cheating on You,Charlie Puth,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,0ClPIeT6MSgfSgQ9ZrJbAq
0.437,0.565,-5.596,0.0466,0.697,0.0,0.119,0.306,115.389,10,1,376169,4,77,2021-11-19,I Drink Wine,Adele,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,6v0UJD4a2FtleHeSYVX02A
0.592,0.342,-8.93,0.0339,0.193,0.00245,0.11,0.155,130.953,0,1,241595,4,77,2021-10-15,Let Somebody Go,Coldplay,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,4cGqn0E8JCSY9gQllQj4Mf
0.555,0.27,-15.892,0.0888,0.931,0.544,0.103,0.271,139.681,2,1,162797,3,77,2020-06-05,Nothing,Bruno Major,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,1lORkxEMmsCZqhoxcmk3A3
0.422,0.34,-6.577,0.0351,0.877,1.77e-05,0.149,0.223,77.213,0,1,204094,4,77,2021-08-20,I GUESS I'M IN LOVE,Clinton Kane,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,1is8gU4RVcN4J8xItxWoOY
0.408,0.338,-13.626,0.0431,0.521,0.000639,0.0732,0.1,133.943,4,1,177609,3,77,2022-05-06,In My Room,Chance Peña,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,3SM7uIYEz3v3BGy9RHp7oU
0.605,0.377,-6.213,0.0443,0.733,0.0,0.0808,0.519,73.877,11,1,194853,4,77,2019-12-11,This City,Sam Fischer,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,3H3r2nKWa3Yk5gt8xgmsEt
0.654,0.63,-4.644,0.0259,0.153,0.0,0.111,0.43,89.991,10,1,167693,4,77,2019-10-04,"10,000 Hours (with Justin Bieber)",Dan + Shay,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,2wrJq5XKLnmhRXHIAf9xBa
0.522,0.128,-18.717,0.0357,0.894,0.026,0.0941,0.124,109.986,4,1,187932,4,77,2018-08-31,Can We Kiss Forever?,Kina,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,58wyJLv6yH1La9NIZPl3ne
0.584,0.684,-4.314,0.567,0.312,9.05e-05,0.112,0.72,210.164,10,0,213573,4,77,2019-08-15,Hell N Back,Bakar,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,3NRql0A1Ef4RCvT473iqgD
0.502,0.168,-14.061,0.0486,0.885,0.0,0.111,0.355,112.881,1,1,228443,3,77,2022-01-28,Happiest Year,Jaymes Young,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,219slQu3ALbTSAe9P22hvE
0.269,0.373,-7.113,0.0371,0.15,0.0,0.129,0.321,202.899,8,0,187941,3,76,2022-10-28,Before You,Benson Boone,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,523f4oSjrZx83XDtRLnsIw
0.47,0.494,-8.672,0.0349,0.302,0.0,0.0672,0.0524,144.039,4,1,250100,4,76,2022-05-06,This Love (Taylor’s Version),Taylor Swift,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,4d1CG5ei1E2vGbvmgf5KKv
0.745,0.65,-11.814,0.346,0.0451,0.00758,0.111,0.386,144.047,2,1,152137,4,76,2021-11-06,TO THE MOON,Jnr Choi,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,5vUnjhBzRJJIAOJPde6zDx
0.63,0.633,-7.088,0.0457,0.00776,0.0,0.0541,0.452,93.995,4,1,172762,4,76,2020-05-01,Be Kind (with Halsey),Marshmello,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,3Z8FwOEN59mRMxDCtb8N0A
0.791,0.439,-5.62,0.0645,0.302,1.85e-05,0.126,0.559,85.004,10,1,190659,4,76,2022-04-28,Love Me More,Sam Smith,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,16MQETUgqXwY4lZcyRafU3
0.632,0.284,-14.025,0.0801,0.932,0.000476,0.233,0.208,129.642,9,0,245897,4,76,2021-07-30,Your Power,Billie Eilish,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,042Sl6Mn83JHyLEqdK7uI0
0.441,0.202,-12.499,0.0381,0.732,2.6e-05,0.126,0.269,77.971,7,1,174587,4,76,2021-02-05,this is how you fall in love,Jeremy Zucker,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,1aEsTgCsv8nOjEgyEoRCpS
0.319,0.236,-9.644,0.0318,0.898,1.62e-05,0.272,0.254,162.351,5,1,156091,4,76,2021-08-29,Moon,Kanye West,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,7CC6UbCs4iGsePSzFxYxNn
0.399,0.491,-10.778,0.0538,0.0563,0.00089,0.11,0.151,91.066,6,0,210463,4,75,2020-04-24,Put Your Records On,Ritt Momney,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,6AGOKlMZWLCaEJGnaROtF9
0.679,0.61,-10.936,0.0305,0.585,9.51e-05,0.156,0.554,123.978,7,0,227186,4,75,2020-11-06,Remember That Night?,Sara Kays,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,1nYzjrdVQ8RpF93M0jPFW7
0.436,0.255,-8.623,0.0364,0.955,3.28e-05,0.106,0.15,113.265,3,1,205280,4,75,2022-02-02,Birthday Cake,Dylan Conrique,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,7dDrR6vMK1JAwZZ5MIWgme
0.663,0.251,-9.87,0.0435,0.88,0.0,0.0932,0.528,90.272,6,0,215000,4,75,2020-07-31,go,Cat Burns,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,4VtRHZ4tBDHaWltVAytlLY
0.641,0.324,-5.851,0.0299,0.698,0.0,0.328,0.273,110.184,11,1,185487,4,75,2020-12-21,Afterglow,Ed Sheeran,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,0E4Y1XIbs8GrAT1YqVy6dq
0.528,0.511,-8.144,0.0324,0.126,0.0,0.101,0.351,100.1,3,1,209880,4,75,2019-12-06,Takeaway,The Chainsmokers,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,3g0mEQx3NTanacLseoP0Gw
0.7,0.613,-4.041,0.0408,0.385,0.0,0.0887,0.42,88.084,11,1,191250,4,74,2021-06-25,Butterflies,MAX,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,7eQHxigpuDJjCG50JyzU8v
0.573,0.17,-10.576,0.0555,0.834,3.08e-06,0.108,0.28,146.749,11,1,187813,3,74,2022-10-14,How Could You,Jessie Murph,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,7fkxcbBBsV7keJPnNfNf2L
0.607,0.418,-6.997,0.0363,0.394,0.0,0.182,0.386,95.002,1,1,171200,4,74,2021-06-09,I Quit Drinking,Kelsea Ballerini,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,6OcCk1dbAb7XNHsC098oEM
0.286,0.445,-8.087,0.0347,0.355,0.0,0.114,0.278,50.827,6,1,217352,4,74,2020-09-30,If You Love Her,Forest Blakk,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,727Z2S2mtNH46CbP9EWPwY
0.813,0.415,-5.926,0.0349,0.777,0.0,0.131,0.667,91.921,0,1,170345,4,74,2020-07-17,At My Worst,Pink Sweat$,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,0ri0Han4IRJhzvERHOZTMr
0.766,0.706,-6.553,0.16,0.223,0.00028,0.064,0.766,142.989,7,0,172598,4,74,2021-06-11,Lost,Maroon 5,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,18XlJEroUwFo0tLZxscgXE
0.459,0.575,-4.858,0.0573,0.604,0.0,0.0885,0.183,111.881,3,1,215107,4,74,2019-11-19,Before You Go,Lewis Capaldi,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,7ce20yLkzuXXLUhzIDoZih
0.286,0.0847,-9.883,0.0397,0.934,6.94e-06,0.121,0.112,70.743,2,1,255987,4,73,2021-01-29,Strange,Celeste,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,7sq2z9oX2S0CvgTqCZ0ko4
0.378,0.334,-10.993,0.304,0.776,0.0,0.115,0.496,181.296,1,1,144667,4,73,2021-12-10,WYD Now?,Sadie Jean,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,3ZBeHiRJUj1vdiU8zzGPgb
0.631,0.239,-7.071,0.0398,0.864,0.0,0.116,0.0927,79.859,11,0,149297,4,73,2020-10-16,Lonely (with benny blanco),Justin Bieber,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,4y4spB9m0Q6026KfkAvy9Q
0.767,0.313,-12.059,0.0798,0.838,0.0,0.105,0.765,82.582,7,1,210907,4,73,2021-10-15,Livin It Up (with Post Malone & A$AP Rocky),Young Thug,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,7zjEyeBsaw9gV0jofJLfOM
0.732,0.221,-12.623,0.056,0.897,2.62e-05,0.11,0.677,105.165,6,1,146160,4,73,2020-04-17,"always, i'll care",Jeremy Zucker,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,0rbKrBvZUYY9GN9l057BuY
0.528,0.309,-7.398,0.0329,0.924,2.1e-06,0.282,0.307,133.83,0,1,185422,4,73,2022-02-11,The Joker And The Queen (feat. Taylor Swift),Ed Sheeran,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,6N1K5OVVCopBjGViHs2IvP
0.62,0.379,-8.675,0.0412,0.797,0.0,0.195,0.509,118.899,3,1,178627,4,73,2021-07-09,Remember - Acoustic,Becky Hill,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,5aXfGM7WVcqyAvqnL7k0y3
0.442,0.517,-7.807,0.0548,0.0699,0.0,0.114,0.2,79.867,9,1,193822,4,73,2021-09-24,For Tonight,Giveon,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,61Emqg95O9zo1GNOcyxq4Y
0.652,0.383,-7.076,0.0516,0.0676,0.0,0.0828,0.549,145.765,2,0,178994,4,73,2020-11-20,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,2Z8yfpFX0ZMavHkcIeHiO1
0.708,0.211,-9.603,0.0424,0.853,0.0,0.131,0.362,72.5,9,0,152280,4,73,2019-11-08,July (feat. Leon Bridges),Noah Cyrus,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,3V0nnQhqvbE3JmiDdnzQFQ
0.673,0.704,-8.056,0.36,0.196,0.0,0.0898,0.372,86.919,6,1,212093,4,73,2020-09-18,Holy (feat. Chance The Rapper),Justin Bieber,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,5u1n1kITHCxxp8twBcZxWy
0.655,0.572,-7.666,0.0535,0.646,1.81e-06,0.0774,0.403,137.12,3,0,131825,4,72,2021-11-24,Always Been You,Jessie Murph,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,2zpZkOV7sD9C4Cv0cukoHV
0.471,0.335,-8.767,0.0273,0.593,2.11e-05,0.297,0.111,145.252,4,0,243907,3,72,2021-05-07,Astronomy,Conan Gray,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,0KmgJyW4GDgonqsoyx0CZ3
0.661,0.517,-7.74,0.0406,0.223,0.0,0.116,0.241,84.014,5,1,192498,4,71,2022-04-29,Peter Pan Was Right,Anson Seabra,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,2At18rPHOuTEjGEppwGV0A
0.61,0.488,-6.918,0.0293,0.817,0.0,0.312,0.443,125.039,3,1,240227,4,71,2021-11-12,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),Taylor Swift,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,4IQkfUsrwXol38VV3U7t7T
0.811,0.553,-6.644,0.0552,0.317,0.0,0.105,0.86,148.014,9,1,212869,4,72,2020-02-07,Intentions,Justin Bieber,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,364dI1bYnvamSnBJ8JcNzN
0.655,0.469,-6.257,0.0292,0.173,0.0,0.0956,0.467,92.56,0,1,161385,4,71,2021-04-30,WITHOUT YOU (with Miley Cyrus),The Kid LAROI,37i9dQZF1DX4WYpdgoIcn6,Chill Hits,1EHUQesfVKwbthtNcpBi9g
0.704,0.797,-5.927,0.0475,0.0826,0.000745,0.0546,0.825,139.994,0,1,148486,4,95,2022-05-13,I Ain't Worried,OneRepublic,37i9dQZF1DX3rxVfibe1L0,Mood Booster,4h9wh7iOZ0GGn8QVp4RAOB
0.838,0.525,-3.562,0.0665,0.345,1.92e-06,0.0771,0.884,144.981,10,1,134256,4,94,2022-10-21,Made You Look,Meghan Trainor,37i9dQZF1DX3rxVfibe1L0,Mood Booster,0QHEIqNKsMoOY5urbzN48u
0.52,0.731,-5.338,0.0557,0.342,0.00101,0.311,0.662,173.93,6,0,167303,4,93,2022-03-31,As It Was,Harry Styles,37i9dQZF1DX3rxVfibe1L0,Mood Booster,4LRPiXqCikLlN15c3yImP7
0.565,0.636,-8.198,0.0638,0.107,9.9e-06,0.447,0.525,170.01,0,1,179551,4,93,2022-03-19,SNAP,Rosa Linn,37i9dQZF1DX3rxVfibe1L0,Mood Booster,76OGwb5RA9h4FxQPT33ekc
0.609,0.692,-2.958,0.0259,0.0157,0.0,0.0864,0.454,116.959,1,1,233720,3,90,2017-05-05,Dandelions,Ruth B.,37i9dQZF1DX3rxVfibe1L0,Mood Booster,2eAvDnpXP5W0cVtiI0PUxV
0.733,0.67,-6.009,0.0751,0.121,0.0,0.121,0.472,100.964,5,1,192841,4,89,2022-06-03,I Like You (A Happier Song) (with Doja Cat),Post Malone,37i9dQZF1DX3rxVfibe1L0,Mood Booster,0O6u0VJ46W86TxN9wgyqDj
0.768,0.714,-5.11,0.0401,0.352,0.0,0.15,0.842,131.443,10,1,163026,4,89,2021-12-03,Sunroof,Nicky Youre,37i9dQZF1DX3rxVfibe1L0,Mood Booster,4h4QlmocP3IuwYEj2j14p8
0.714,0.728,-4.595,0.0468,0.298,0.0,0.106,0.901,114.996,10,1,177955,4,90,2022-05-20,Late Night Talking,Harry Styles,37i9dQZF1DX3rxVfibe1L0,Mood Booster,1qEmFfgcLObUfQm0j1W2CK
0.591,0.764,-5.484,0.0483,0.0383,0.0,0.103,0.478,169.928,1,1,141806,4,88,2021-07-09,STAY (with Justin Bieber),The Kid LAROI,37i9dQZF1DX3rxVfibe1L0,Mood Booster,5HCyWlXZPP0y6Gqq8TgA20
0.671,0.636,-8.117,0.103,0.515,0.000411,0.172,0.262,120.966,6,0,148197,4,88,2021-07-30,Where Are You Now,Lost Frequencies,37i9dQZF1DX3rxVfibe1L0,Mood Booster,3uUuGVFu1V7jTQL60S1r8z
0.761,0.525,-6.9,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,11,1,238805,4,87,2020-08-06,Heat Waves,Glass Animals,37i9dQZF1DX3rxVfibe1L0,Mood Booster,02MWAaffLxlfxAUY7c5dvx
0.551,0.55,-5.339,0.0286,0.777,0.0,0.202,0.342,101.19,10,1,176440,3,87,2022-04-22,Until I Found You (with Em Beihold) - Em Beihold Version,Stephen Sanchez,37i9dQZF1DX3rxVfibe1L0,Mood Booster,1Y3LN4zO1Edc2EluIoSPJN
0.548,0.816,-4.209,0.0465,0.122,0.0,0.335,0.557,95.39,0,1,174000,4,89,2019-12-13,Watermelon Sugar,Harry Styles,37i9dQZF1DX3rxVfibe1L0,Mood Booster,6UelLqGlWMcVH1E5c4H7lY
0.642,0.62,-7.091,0.0666,0.0734,0.0,0.483,0.0969,90.02,8,1,204852,4,87,2022-10-21,Karma,Taylor Swift,37i9dQZF1DX3rxVfibe1L0,Mood Booster,7KokYm8cMIXCsGVmUvKtqf
0.881,0.592,-4.898,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,2,1,154487,4,87,2022-06-24,Left and Right (Feat. Jung Kook of BTS),Charlie Puth,37i9dQZF1DX3rxVfibe1L0,Mood Booster,0mBP9X2gPCuapvpZ7TGDk3
0.788,0.859,-2.724,0.0856,0.281,0.0,0.0424,0.822,141.02,2,1,207853,4,87,2021-10-29,Shivers,Ed Sheeran,37i9dQZF1DX3rxVfibe1L0,Mood Booster,50nfwKoDiSYg8zOCREWAm5
0.796,0.798,-6.312,0.0317,0.034,4.19e-05,0.0952,0.942,116.032,1,1,202735,4,87,2021-08-13,Cold Heart - PNAU Remix,Elton John,37i9dQZF1DX3rxVfibe1L0,Mood Booster,6zSpb8dQRaw0M1dK8PBwQz
0.836,0.743,-6.305,0.0656,0.0995,0.0,0.335,0.722,108.966,10,0,191822,4,86,2022-04-14,About Damn Time,Lizzo,37i9dQZF1DX3rxVfibe1L0,Mood Booster,1PckUlxKqWQs3RlWXVBLw3
0.737,0.846,-4.51,0.22,0.00614,0.0,0.0486,0.546,87.981,1,0,143901,4,86,2021-09-17,THATS WHAT I WANT,Lil Nas X,37i9dQZF1DX3rxVfibe1L0,Mood Booster,0e8nrvls4Qqv5Rfa2UhqmO
0.912,0.774,-4.673,0.0455,0.121,0.0127,0.101,0.632,119.966,0,0,155589,4,85,2022-06-10,Numb,Marshmello,37i9dQZF1DX3rxVfibe1L0,Mood Booster,10xV5l9nhLvFpR8mqzs0bL
0.756,0.697,-6.377,0.0401,0.182,0.0,0.333,0.956,94.996,8,1,206071,4,83,2022-03-04,Bam Bam (feat. Ed Sheeran),Camila Cabello,37i9dQZF1DX3rxVfibe1L0,Mood Booster,0QBzMgT7NIeoCYy3sJCof1
0.588,0.701,-6.39,0.0402,0.00813,0.0,0.2,0.443,104.988,9,1,228000,4,83,2021-09-24,My Universe,Coldplay,37i9dQZF1DX3rxVfibe1L0,Mood Booster,3FeVmId7tL5YN8B7R3imoM
0.65,0.825,-4.645,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,0,1,191014,4,83,2021-04-23,Save Your Tears (with Ariana Grande) (Remix),The Weeknd,37i9dQZF1DX3rxVfibe1L0,Mood Booster,37BZB0z9T8Xu7U3e65qxFy
0.74,0.697,-4.912,0.034,0.0268,0.0,0.224,0.732,138.992,8,1,163648,4,82,2022-07-15,Nonsense,Sabrina Carpenter,37i9dQZF1DX3rxVfibe1L0,Mood Booster,6dgUya35uo964z7GZXM07g
0.689,0.627,-5.692,0.308,0.105,0.000321,0.0905,0.905,184.008,6,1,187704,4,82,2022-10-06,Light Switch,Charlie Puth,37i9dQZF1DX3rxVfibe1L0,Mood Booster,1jEBSDN5vYViJQr78W7jr2
0.574,0.852,-1.248,0.0397,0.0529,0.0,0.161,0.501,123.038,2,1,209027,4,84,2022-09-29,Celestial,Ed Sheeran,37i9dQZF1DX3rxVfibe1L0,Mood Booster,4zrKN5Sv8JS5mqnbVcsul7
0.667,0.75,-4.602,0.0906,0.0746,0.000198,0.197,0.486,126.041,0,1,202246,4,86,2022-08-26,Hold Me Closer,Elton John,37i9dQZF1DX3rxVfibe1L0,Mood Booster,72yP0DUlWPyH8P7IoxskwN
0.721,0.738,-4.77,0.0403,0.00226,4.41e-06,0.118,0.637,119.976,7,1,154983,4,85,2021-05-21,Leave Before You Love Me (with Jonas Brothers),Marshmello,37i9dQZF1DX3rxVfibe1L0,Mood Booster,4qu63nuBpdn0qHUHuObEj1
0.721,0.769,-4.111,0.105,0.0922,0.0,0.0817,0.915,155.932,7,1,187108,4,82,2022-07-15,2 Be Loved (Am I Ready),Lizzo,37i9dQZF1DX3rxVfibe1L0,Mood Booster,2rmwqU7yzTvzkiaRV53DpT
0.697,0.875,-4.621,0.034,0.137,0.0,0.28,0.774,140.069,5,1,163855,4,82,2021-11-10,Sunshine,OneRepublic,37i9dQZF1DX3rxVfibe1L0,Mood Booster,5r43qanLhUCdBj8HN3fa6B
0.611,0.797,-7.627,0.0533,0.00543,0.00137,0.26,0.518,120.041,6,0,218107,4,81,2015-10-16,Electric Love,BØRNS,37i9dQZF1DX3rxVfibe1L0,Mood Booster,2GiJYvgVaD2HtM8GqD9EgQ
0.717,0.671,-5.077,0.0337,0.0018,2.54e-06,0.0921,0.699,110.054,0,0,160657,4,81,2021-09-24,Better Days (NEIKED x Mae Muller x Polo G),NEIKED,37i9dQZF1DX3rxVfibe1L0,Mood Booster,6f5ExP43esnvdKPddwKXJH
0.776,0.808,-4.501,0.117,0.0297,0.000127,0.103,0.494,123.988,11,1,184104,4,80,2021-08-20,Summer of Love (Shawn Mendes & Tainy),Shawn Mendes,37i9dQZF1DX3rxVfibe1L0,Mood Booster,0z8hI3OPS8ADPWtoCjjLl6
0.773,0.47,-7.93,0.0299,0.0153,0.000193,0.0851,0.399,94.995,2,1,162680,4,80,2020-03-13,Meet Me At Our Spot,THE ANXIETY,37i9dQZF1DX3rxVfibe1L0,Mood Booster,07MDkzWARZaLEdKxo6yArG
0.586,0.556,-7.639,0.0592,0.00655,0.0,0.0836,0.517,167.018,6,1,176125,4,80,2022-06-30,Victoria's Secret,Jax,37i9dQZF1DX3rxVfibe1L0,Mood Booster,4svaKoxMMP7ImmKrD5hfQu
0.685,0.886,-4.179,0.034,0.028,0.0,0.481,0.615,125.034,0,1,161267,4,79,2021-12-29,When I’m Gone (with Katy Perry),Alesso,37i9dQZF1DX3rxVfibe1L0,Mood Booster,5902W4uHWzhtOff1UK7the
0.668,0.802,-4.005,0.0917,0.0273,0.0,0.163,0.769,113.796,5,0,225789,4,78,2022-11-04,Never Gonna Not Dance Again,P!nk,37i9dQZF1DX3rxVfibe1L0,Mood Booster,6sZo5nJIsFWXefRCCexpx0
0.701,0.875,-4.1,0.0757,0.0262,7.32e-06,0.137,0.84,111.976,11,1,166720,4,78,2022-07-29,Coast (feat. Anderson .Paak),Hailee Steinfeld,37i9dQZF1DX3rxVfibe1L0,Mood Booster,1l4iQsOZ5sOXZPMQLvouaB
0.742,0.527,-6.892,0.0769,0.327,0.0,0.25,0.638,84.974,8,0,169238,4,77,2022-01-28,Numb Little Bug,Em Beihold,37i9dQZF1DX3rxVfibe1L0,Mood Booster,3o9kpgkIcffx0iSwxhuNI2
0.68,0.696,-6.977,0.051,0.116,0.0,0.607,0.684,115.962,5,1,180743,4,77,2021-03-26,World's Smallest Violin,AJR,37i9dQZF1DX3rxVfibe1L0,Mood Booster,3jHBgKdLCf46aP3HRI0WYv
0.643,0.585,-5.994,0.0369,0.225,0.0,0.0927,0.188,106.015,2,1,216873,4,77,2022-09-09,Woke Up in Love,Kygo,37i9dQZF1DX3rxVfibe1L0,Mood Booster,21H0pUV2uPIPcFnFhgTBjo
0.606,0.799,-4.452,0.0261,0.0128,0.0,0.15,0.638,103.014,9,1,232907,4,77,2019-08-09,Make You Mine,PUBLIC,37i9dQZF1DX3rxVfibe1L0,Mood Booster,5iFwAOB2TFkPJk8sMlxP8g
0.702,0.825,-3.787,0.0601,0.00883,0.0,0.0674,0.915,102.977,6,0,203064,4,77,2020-10-01,Levitating (feat. DaBaby),Dua Lipa,37i9dQZF1DX3rxVfibe1L0,Mood Booster,463CkQjx2Zk1yXoBuierM9
0.52,0.903,-5.497,0.042,0.00517,0.0,0.254,0.652,74.988,2,1,219801,4,76,2019-10-04,Someone To You,BANNERS,37i9dQZF1DX3rxVfibe1L0,Mood Booster,2f0pn9DkEJwAzXApnFh5cr
0.731,0.626,-6.919,0.0805,0.125,0.0,0.183,0.862,82.488,11,1,173640,4,76,2021-05-20,A-O-K,Tai Verdes,37i9dQZF1DX3rxVfibe1L0,Mood Booster,1sx0XsWUusUoPstbvokZjP
0.399,0.491,-10.778,0.0538,0.0563,0.00089,0.11,0.151,91.066,6,0,210463,4,75,2020-04-24,Put Your Records On,Ritt Momney,37i9dQZF1DX3rxVfibe1L0,Mood Booster,6AGOKlMZWLCaEJGnaROtF9
0.733,0.653,-6.094,0.0391,0.0179,0.0218,0.184,0.752,119.996,11,1,182895,5,75,2022-04-28,Skyline,Khalid,37i9dQZF1DX3rxVfibe1L0,Mood Booster,1QxIFMs4M8qd5cbJJu80v4
0.7,0.613,-4.041,0.0408,0.385,0.0,0.0887,0.42,88.084,11,1,191250,4,74,2021-06-25,Butterflies,MAX,37i9dQZF1DX3rxVfibe1L0,Mood Booster,7eQHxigpuDJjCG50JyzU8v
0.686,0.538,-8.026,0.0345,0.181,3.13e-06,0.113,0.584,115.884,2,1,190779,4,74,2021-01-01,Anyone,Justin Bieber,37i9dQZF1DX3rxVfibe1L0,Mood Booster,31qCy5ZaophVA81wtlwLc4
0.727,0.626,-8.415,0.0726,0.0469,2.58e-05,0.126,0.322,86.97,7,1,191406,4,74,2020-07-10,Be Like That - feat. Swae Lee & Khalid,Kane Brown,37i9dQZF1DX3rxVfibe1L0,Mood Booster,5f1joOtoMeyppIcJGZQvqJ
