danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_title,track_artist,release_date,popularity,playlist_id,playlist_name
0.685,0.886,0,-4.179,1,0.034,0.028,0,0.481,0.615,125.034,audio_features,5902W4uHWzhtOff1UK7the,spotify:track:5902W4uHWzhtOff1UK7the,https://api.spotify.com/v1/tracks/5902W4uHWzhtOff1UK7the,https://api.spotify.com/v1/audio-analysis/5902W4uHWzhtOff1UK7the,161267,4,When I’m Gone (with Katy Perry),Alesso,2021-12-29,79,37i9dQZF1DX6aTaZa0K6VA,Pop Up
0.641,0.842,9,-7.27,1,0.0292,0.134,0.911,0.419,0.499,129.978,audio_features,61OJxhoY3Ix50rYVKo8zRK,spotify:track:61OJxhoY3Ix50rYVKo8zRK,https://api.spotify.com/v1/tracks/61OJxhoY3Ix50rYVKo8zRK,https://api.spotify.com/v1/audio-analysis/61OJxhoY3Ix50rYVKo8zRK,278769,4,Can I Call You Tonight?,Dayglow,2019-11-14,79,37i9dQZF1DX6aTaZa0K6VA,Pop Up
0.645,0.585,6,-6.122,1,0.0513,0.00314,0,0.165,0.353,131.931,audio_features,5jrdCoLpJSvHHorevXBATy,spotify:track:5jrdCoLpJSvHHorevXBATy,https://api.spotify.com/v1/tracks/5jrdCoLpJSvHHorevXBATy,https://api.spotify.com/v1/audio-analysis/5jrdCoLpJSvHHorevXBATy,215672,4,Dark Horse,Katy Perry,2013-10-18,79,37i9dQZF1DX6aTaZa0K6VA,Pop Up
0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,audio_features,6WrI0LAC5M1Rw2MnX2ZvEg,spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg,https://api.spotify.com/v1/tracks/6WrI0LAC5M1Rw2MnX2ZvEg,https://api.spotify.com/v1/audio-analysis/6WrI0LAC5M1Rw2MnX2ZvEg,183290,4,Don't Start Now,Dua Lipa,2019-10-31,78,37i9dQZF1DX6aTaZa0K6VA,Pop Up
0.72,0.741,10,-6.529,0,0.0287,0.101,1.41e-05,0.289,0.357,119.896,audio_features,6WkJ2OK163XXS2oARUC9JM,spotify:track:6WkJ2OK163XXS2oARUC9JM,https://api.spotify.com/v1/tracks/6WkJ2OK163XXS2oARUC9JM,https://api.spotify.com/v1/audio-analysis/6WkJ2OK163XXS2oARUC9JM,198053,4,Dancin (feat. Luvli) - Krono Remix,Aaron Smith,2014-11-07,78,37i9dQZF1DX6aTaZa0K6VA,Pop Up
0.453,0.655,9,-4.22,1,0.0259,0.0794,7.61e-06,0.0849,0.368,172.012,audio_features,0ll8uFnc0nANY35E0Lfxvg,spotify:track:0ll8uFnc0nANY35E0Lfxvg,https://api.spotify.com/v1/tracks/0ll8uFnc0nANY35E0Lfxvg,https://api.spotify.com/v1/audio-analysis/0ll8uFnc0nANY35E0Lfxvg,236160,4,Somewhere Only We Know,Keane,2004-01-01,76,37i9dQZF1DX6aTaZa0K6VA,Pop Up
0.66,0.942,4,-2.273,1,0.185,0.00789,1.76e-05,0.834,0.543,126.017,audio_features,2yEHX6MqAXPyD7bm47A2Br,spotify:track:2yEHX6MqAXPyD7bm47A2Br,https://api.spotify.com/v1/tracks/2yEHX6MqAXPyD7bm47A2Br,https://api.spotify.com/v1/audio-analysis/2yEHX6MqAXPyD7bm47A2Br,158571,4,Pump It Louder,Tiësto,2022-10-07,76,37i9dQZF1DX6aTaZa0K6VA,Pop Up
0.433,0.724,5,-6.126,0,0.0372,0.1,0,0.0918,0.689,174.006,audio_features,2LIh4uzqq9cXMPzzmcToHl,spotify:track:2LIh4uzqq9cXMPzzmcToHl,https://api.spotify.com/v1/tracks/2LIh4uzqq9cXMPzzmcToHl,https://api.spotify.com/v1/audio-analysis/2LIh4uzqq9cXMPzzmcToHl,268105,4,Lost on You,LP,2017-05-05,76,37i9dQZF1DX6aTaZa0K6VA,Pop Up
0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.418,0.244,114.066,audio_features,02dRkCEc8Q5ch4TTcnLxOn,spotify:track:02dRkCEc8Q5ch4TTcnLxOn,https://api.spotify.com/v1/tracks/02dRkCEc8Q5ch4TTcnLxOn,https://api.spotify.com/v1/audio-analysis/02dRkCEc8Q5ch4TTcnLxOn,217099,4,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,2019-06-21,74,37i9dQZF1DX6aTaZa0K6VA,Pop Up
0.749,0.943,0,-4.537,1,0.0852,0.00625,1.66e-06,0.082,0.686,124.042,audio_features,3pW1qBzFCJu2CfYHchxmiS,spotify:track:3pW1qBzFCJu2CfYHchxmiS,https://api.spotify.com/v1/tracks/3pW1qBzFCJu2CfYHchxmiS,https://api.spotify.com/v1/audio-analysis/3pW1qBzFCJu2CfYHchxmiS,160560,4,Written All Over Your Face,Louis Tomlinson,2022-11-11,74,37i9dQZF1DX6aTaZa0K6VA,Pop Up
0.322,0.698,1,-3.812,0,0.0542,0.00507,0,0.249,0.288,183.963,audio_features,3gXWe15nwrjfhjYQ5RqLx7,spotify:track:3gXWe15nwrjfhjYQ5RqLx7,https://api.spotify.com/v1/tracks/3gXWe15nwrjfhjYQ5RqLx7,https://api.spotify.com/v1/audio-analysis/3gXWe15nwrjfhjYQ5RqLx7,163028,4,29,Demi Lovato,2022-08-17,70,37i9dQZF1DX6aTaZa0K6VA,Pop Up
0.659,0.667,11,-4.668,0,0.0339,0.00173,2.85e-05,0.1,0.468,115.982,audio_features,5CSKbHjpqborGnlzagyaDo,spotify:track:5CSKbHjpqborGnlzagyaDo,https://api.spotify.com/v1/tracks/5CSKbHjpqborGnlzagyaDo,https://api.spotify.com/v1/audio-analysis/5CSKbHjpqborGnlzagyaDo,258004,4,Love Again,Dua Lipa,2021-02-11,73,37i9dQZF1DX6aTaZa0K6VA,Pop Up
0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,audio_features,1raaNykBg1bDnWENUiglUA,spotify:track:1raaNykBg1bDnWENUiglUA,https://api.spotify.com/v1/tracks/1raaNykBg1bDnWENUiglUA,https://api.spotify.com/v1/audio-analysis/1raaNykBg1bDnWENUiglUA,221820,4,Break My Heart,Dua Lipa,2020-03-25,67,37i9dQZF1DX6aTaZa0K6VA,Pop Up
0.645,0.795,7,-12.095,1,0.0527,0.347,0.00389,0.104,0.535,112.067,audio_features,4RvWPyQ5RL0ao9LPZeSouE,spotify:track:4RvWPyQ5RL0ao9LPZeSouE,https://api.spotify.com/v1/tracks/4RvWPyQ5RL0ao9LPZeSouE,https://api.spotify.com/v1/audio-analysis/4RvWPyQ5RL0ao9LPZeSouE,251489,4,Everybody Wants To Rule The World,Tears For Fears,1985-02-25,86,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.352,0.911,1,-5.23,1,0.0747,0.00121,0,0.0995,0.236,148.033,audio_features,003vvx7Niy0yvhvHt4a68B,spotify:track:003vvx7Niy0yvhvHt4a68B,https://api.spotify.com/v1/tracks/003vvx7Niy0yvhvHt4a68B,https://api.spotify.com/v1/audio-analysis/003vvx7Niy0yvhvHt4a68B,222973,4,Mr. Brightside,The Killers,2004,85,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,audio_features,1mea3bSkSGXuIRvnydlB5b,spotify:track:1mea3bSkSGXuIRvnydlB5b,https://api.spotify.com/v1/tracks/1mea3bSkSGXuIRvnydlB5b,https://api.spotify.com/v1/audio-analysis/1mea3bSkSGXuIRvnydlB5b,242373,4,Viva La Vida,Coldplay,2008-05-26,85,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,audio_features,2WfaOiMkCvy7F5fcp2zZ8L,spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,https://api.spotify.com/v1/tracks/2WfaOiMkCvy7F5fcp2zZ8L,https://api.spotify.com/v1/audio-analysis/2WfaOiMkCvy7F5fcp2zZ8L,225280,4,Take on Me,a-ha,1985-06-01,85,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.504,0.904,6,-6.863,1,0.179,0.356,0.121,0.14,0.772,176.808,audio_features,1jDJFeK9x3OZboIAHsY9k2,spotify:track:1jDJFeK9x3OZboIAHsY9k2,https://api.spotify.com/v1/tracks/1jDJFeK9x3OZboIAHsY9k2,https://api.spotify.com/v1/audio-analysis/1jDJFeK9x3OZboIAHsY9k2,183440,4,I'm Still Standing,Elton John,1983-05-30,85,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,audio_features,0ofHAoxe9vBkTCp2UQIavz,spotify:track:0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/tracks/0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/audio-analysis/0ofHAoxe9vBkTCp2UQIavz,257800,4,Dreams - 2004 Remaster,Fleetwood Mac,1977-02-04,83,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,audio_features,2374M0fQpWi3dLnB54qaLX,spotify:track:2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/tracks/2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/audio-analysis/2374M0fQpWi3dLnB54qaLX,295893,4,Africa,TOTO,1982-04-08,83,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.578,0.866,1,-3.804,1,0.0619,0.00701,0,0.257,0.619,128.038,audio_features,4kbj5MwxO1bq9wjT5g9HaA,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,https://api.spotify.com/v1/tracks/4kbj5MwxO1bq9wjT5g9HaA,https://api.spotify.com/v1/audio-analysis/4kbj5MwxO1bq9wjT5g9HaA,199080,4,Shut Up and Dance,WALK THE MOON,2014-12-02,83,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.543,0.87,9,-6.514,1,0.0428,0.358,0.000939,0.792,0.754,100.804,audio_features,0GjEhVFGZW8afUYGChu3Rr,spotify:track:0GjEhVFGZW8afUYGChu3Rr,https://api.spotify.com/v1/tracks/0GjEhVFGZW8afUYGChu3Rr,https://api.spotify.com/v1/audio-analysis/0GjEhVFGZW8afUYGChu3Rr,230400,4,Dancing Queen,ABBA,1976,82,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.697,0.832,9,-7.264,1,0.0298,0.168,0.00131,0.269,0.979,125.926,audio_features,2grjqo0Frpf2okIBiifQKs,spotify:track:2grjqo0Frpf2okIBiifQKs,https://api.spotify.com/v1/tracks/2grjqo0Frpf2okIBiifQKs,https://api.spotify.com/v1/audio-analysis/2grjqo0Frpf2okIBiifQKs,215093,4,September,"Earth, Wind & Fire",1978-11-23,82,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.663,0.6,7,-10.87,1,0.032,0.43,0,0.184,0.8,129.991,audio_features,7tqhbajSfrz2F7E1Z75ASX,spotify:track:7tqhbajSfrz2F7E1Z75ASX,https://api.spotify.com/v1/tracks/7tqhbajSfrz2F7E1Z75ASX,https://api.spotify.com/v1/audio-analysis/7tqhbajSfrz2F7E1Z75ASX,151667,4,Ain't No Mountain High Enough,Marvin Gaye,1967-08-29,82,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.508,0.834,2,-6.205,1,0.0386,0.0183,0,0.0732,0.774,139.131,audio_features,0GONea6G2XdnHWjNZd6zt3,spotify:track:0GONea6G2XdnHWjNZd6zt3,https://api.spotify.com/v1/tracks/0GONea6G2XdnHWjNZd6zt3,https://api.spotify.com/v1/audio-analysis/0GONea6G2XdnHWjNZd6zt3,216053,4,Summer Of '69,Bryan Adams,1984-11-05,82,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,audio_features,6dGnYIeXmHdcikdzNNDMm2,spotify:track:6dGnYIeXmHdcikdzNNDMm2,https://api.spotify.com/v1/tracks/6dGnYIeXmHdcikdzNNDMm2,https://api.spotify.com/v1/audio-analysis/6dGnYIeXmHdcikdzNNDMm2,185733,4,Here Comes The Sun - Remastered 2009,The Beatles,1969-09-26,82,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.673,0.886,1,-4.44,0,0.0431,0.185,0,0.0826,0.795,97.012,audio_features,4HlFJV71xXKIGcU3kRyttv,spotify:track:4HlFJV71xXKIGcU3kRyttv,https://api.spotify.com/v1/tracks/4HlFJV71xXKIGcU3kRyttv,https://api.spotify.com/v1/audio-analysis/4HlFJV71xXKIGcU3kRyttv,216773,4,"Hey, Soul Sister",Train,2010-12-01,81,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.625,0.533,10,-11.903,0,0.0596,0.659,0.00266,0.0546,0.139,108.296,audio_features,29d0nY7TzCoi22XBqDQkiP,spotify:track:29d0nY7TzCoi22XBqDQkiP,https://api.spotify.com/v1/tracks/29d0nY7TzCoi22XBqDQkiP,https://api.spotify.com/v1/audio-analysis/29d0nY7TzCoi22XBqDQkiP,300840,4,Running Up That Hill (A Deal With God) - 2018 Remaster,Kate Bush,1985-09-16,81,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.601,0.532,10,-9.119,1,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,audio_features,3gdewACMIVMEWVbyb8O9sY,spotify:track:3gdewACMIVMEWVbyb8O9sY,https://api.spotify.com/v1/tracks/3gdewACMIVMEWVbyb8O9sY,https://api.spotify.com/v1/audio-analysis/3gdewACMIVMEWVbyb8O9sY,281613,4,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,1972-05-19,81,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,audio_features,2PpruBYCo4H7WOBJ7Q2EwM,spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,https://api.spotify.com/v1/tracks/2PpruBYCo4H7WOBJ7Q2EwM,https://api.spotify.com/v1/audio-analysis/2PpruBYCo4H7WOBJ7Q2EwM,235213,4,Hey Ya!,Outkast,2003,81,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.565,0.564,2,-10.044,1,0.0292,0.161,0,0.114,0.454,134.355,audio_features,0jWgAnTrNZmOGmqgvHhZEm,spotify:track:0jWgAnTrNZmOGmqgvHhZEm,https://api.spotify.com/v1/tracks/0jWgAnTrNZmOGmqgvHhZEm,https://api.spotify.com/v1/audio-analysis/0jWgAnTrNZmOGmqgvHhZEm,295533,4,What's Up?,4 Non Blondes,1992-01-01,80,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.703,0.444,11,-9.331,1,0.0417,0.559,0,0.0973,0.712,150.96,audio_features,1EzrEOXmMH3G43AXT1y7pA,spotify:track:1EzrEOXmMH3G43AXT1y7pA,https://api.spotify.com/v1/tracks/1EzrEOXmMH3G43AXT1y7pA,https://api.spotify.com/v1/audio-analysis/1EzrEOXmMH3G43AXT1y7pA,242947,4,I'm Yours,Jason Mraz,2008-05-12,80,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.388,0.338,10,-10.054,1,0.0329,0.652,3.73e-06,0.248,0.478,177.765,audio_features,2RlgNHKcydI9sayD2Df2xp,spotify:track:2RlgNHKcydI9sayD2Df2xp,https://api.spotify.com/v1/tracks/2RlgNHKcydI9sayD2Df2xp,https://api.spotify.com/v1/audio-analysis/2RlgNHKcydI9sayD2Df2xp,303373,4,Mr. Blue Sky,Electric Light Orchestra,1977,79,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.702,0.773,10,-9.256,0,0.0343,0.0288,0.00871,0.147,0.953,103.564,audio_features,5ubvP9oKmxLUVq506fgLhk,spotify:track:5ubvP9oKmxLUVq506fgLhk,https://api.spotify.com/v1/tracks/5ubvP9oKmxLUVq506fgLhk,https://api.spotify.com/v1/audio-analysis/5ubvP9oKmxLUVq506fgLhk,285373,4,Stayin Alive,Bee Gees,2020-12-11,79,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.62,0.573,0,-11.893,1,0.0423,0.271,0,0.0607,0.897,81.548,audio_features,0ikz6tENMONtK6qGkOrU3c,spotify:track:0ikz6tENMONtK6qGkOrU3c,https://api.spotify.com/v1/tracks/0ikz6tENMONtK6qGkOrU3c,https://api.spotify.com/v1/audio-analysis/0ikz6tENMONtK6qGkOrU3c,231333,4,Wake Me Up Before You Go-Go,Wham!,1984-10-23,79,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.491,0.583,7,-10.964,1,0.0376,0.185,0,0.406,0.908,150.566,audio_features,3yrSvpt2l1xhsV9Em88Pul,spotify:track:3yrSvpt2l1xhsV9Em88Pul,https://api.spotify.com/v1/tracks/3yrSvpt2l1xhsV9Em88Pul,https://api.spotify.com/v1/audio-analysis/3yrSvpt2l1xhsV9Em88Pul,183307,4,Brown Eyed Girl,Van Morrison,1967-09,79,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.73,0.487,4,-10.991,1,0.0303,0.258,0.01,0.0852,0.731,114.965,audio_features,254bXAqt3zP6P50BdQvEsq,spotify:track:254bXAqt3zP6P50BdQvEsq,https://api.spotify.com/v1/tracks/254bXAqt3zP6P50BdQvEsq,https://api.spotify.com/v1/audio-analysis/254bXAqt3zP6P50BdQvEsq,226653,4,Everywhere - 2017 Remaster,Fleetwood Mac,1987-04-13,79,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.71,0.799,6,-4.897,1,0.0328,0.22,0.000602,0.349,0.725,120.372,audio_features,4y1LsJpmMti1PfRQV9AWWe,spotify:track:4y1LsJpmMti1PfRQV9AWWe,https://api.spotify.com/v1/tracks/4y1LsJpmMti1PfRQV9AWWe,https://api.spotify.com/v1/audio-analysis/4y1LsJpmMti1PfRQV9AWWe,238267,4,Girls Just Want to Have Fun,Cyndi Lauper,1983-10-14,79,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.572,0.418,0,-10.738,1,0.0349,0.635,0,0.0961,0.694,104.566,audio_features,745H5CctFr12Mo7cqa1BMH,spotify:track:745H5CctFr12Mo7cqa1BMH,https://api.spotify.com/v1/tracks/745H5CctFr12Mo7cqa1BMH,https://api.spotify.com/v1/audio-analysis/745H5CctFr12Mo7cqa1BMH,165000,4,My Girl,The Temptations,1965-03-22,79,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.701,0.944,4,-2.986,1,0.0455,0.0755,0,0.601,0.792,128.993,audio_features,5zA8vzDGqPl2AzZkEYQGKh,spotify:track:5zA8vzDGqPl2AzZkEYQGKh,https://api.spotify.com/v1/tracks/5zA8vzDGqPl2AzZkEYQGKh,https://api.spotify.com/v1/audio-analysis/5zA8vzDGqPl2AzZkEYQGKh,197707,4,Uptown Girl,Billy Joel,1983-08-08,79,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000262,0.0558,0.538,100.012,audio_features,5Hroj5K7vLpIG4FNCRIjbP,spotify:track:5Hroj5K7vLpIG4FNCRIjbP,https://api.spotify.com/v1/tracks/5Hroj5K7vLpIG4FNCRIjbP,https://api.spotify.com/v1/audio-analysis/5Hroj5K7vLpIG4FNCRIjbP,194240,4,Best Day Of My Life,American Authors,2014-01-01,78,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.596,0.869,10,-11.97,1,0.037,0.0116,0.173,0.0678,0.944,109.902,audio_features,05wIrZSwuaVWhcv5FfqeH0,spotify:track:05wIrZSwuaVWhcv5FfqeH0,https://api.spotify.com/v1/tracks/05wIrZSwuaVWhcv5FfqeH0,https://api.spotify.com/v1/audio-analysis/05wIrZSwuaVWhcv5FfqeH0,238733,4,Walking On Sunshine,Katrina & The Waves,1985,78,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.527,0.942,1,-5.64,0,0.0366,0.0115,0,0.188,0.495,148.723,audio_features,7FwBtcecmlpc1sLySPXeGE,spotify:track:7FwBtcecmlpc1sLySPXeGE,https://api.spotify.com/v1/tracks/7FwBtcecmlpc1sLySPXeGE,https://api.spotify.com/v1/audio-analysis/7FwBtcecmlpc1sLySPXeGE,241307,4,Dancing In the Dark,Bruce Springsteen,1984-06-04,78,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.56,0.936,3,-5.835,1,0.0439,0.00847,0,0.161,0.371,112.96,audio_features,0GO8y8jQk1PkHzS31d699N,spotify:track:0GO8y8jQk1PkHzS31d699N,https://api.spotify.com/v1/tracks/0GO8y8jQk1PkHzS31d699N,https://api.spotify.com/v1/audio-analysis/0GO8y8jQk1PkHzS31d699N,218013,4,Tongue Tied,Grouplove,2011-09-02,78,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.481,0.638,0,-5.862,1,0.0276,0.153,0,0.154,0.497,79.064,audio_features,2hKdd3qO7cWr2Jo0Bcs0MA,spotify:track:2hKdd3qO7cWr2Jo0Bcs0MA,https://api.spotify.com/v1/tracks/2hKdd3qO7cWr2Jo0Bcs0MA,https://api.spotify.com/v1/audio-analysis/2hKdd3qO7cWr2Jo0Bcs0MA,259933,4,Drops of Jupiter (Tell Me),Train,2001-03-27,78,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.729,0.844,5,-8.824,1,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,audio_features,7HW5WIw7ZgZORCzUxv5gW5,spotify:track:7HW5WIw7ZgZORCzUxv5gW5,https://api.spotify.com/v1/tracks/7HW5WIw7ZgZORCzUxv5gW5,https://api.spotify.com/v1/audio-analysis/7HW5WIw7ZgZORCzUxv5gW5,275440,4,Don't Go Breaking My Heart,Elton John,1975-10-24,77,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.414,0.161,7,-22.32,0,0.0318,0.883,0.000223,0.117,0.423,159.375,audio_features,5ihS6UUlyQAfmp48eSkxuQ,spotify:track:5ihS6UUlyQAfmp48eSkxuQ,https://api.spotify.com/v1/tracks/5ihS6UUlyQAfmp48eSkxuQ,https://api.spotify.com/v1/audio-analysis/5ihS6UUlyQAfmp48eSkxuQ,199493,4,Landslide,Fleetwood Mac,1975-07-11,78,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.578,0.817,0,-6.542,1,0.0363,0.183,3.06e-06,0.285,0.726,141.621,audio_features,5DiXcVovI0FcY2s0icWWUu,spotify:track:5DiXcVovI0FcY2s0icWWUu,https://api.spotify.com/v1/tracks/5DiXcVovI0FcY2s0icWWUu,https://api.spotify.com/v1/audio-analysis/5DiXcVovI0FcY2s0icWWUu,272293,4,Mr. Jones,Counting Crows,1993-01-01,77,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.529,0.127,11,-16.066,1,0.0274,0.611,0.000109,0.237,0.578,63.05,audio_features,62AuGbAkt8Ox2IrFFb8GKV,spotify:track:62AuGbAkt8Ox2IrFFb8GKV,https://api.spotify.com/v1/tracks/62AuGbAkt8Ox2IrFFb8GKV,https://api.spotify.com/v1/audio-analysis/62AuGbAkt8Ox2IrFFb8GKV,203573,4,Sweet Caroline,Neil Diamond,1969-06-06,77,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.826,0.49,9,-10.477,1,0.0676,0.00916,4.41e-06,0.0415,0.627,74.126,audio_features,75FYqcxt1YEAtqDLrOeIJn,spotify:track:75FYqcxt1YEAtqDLrOeIJn,https://api.spotify.com/v1/tracks/75FYqcxt1YEAtqDLrOeIJn,https://api.spotify.com/v1/audio-analysis/75FYqcxt1YEAtqDLrOeIJn,180267,4,Three Little Birds,Bob Marley & The Wailers,1977-06-03,77,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.632,0.856,10,-3.463,1,0.0348,0.0624,0,0.347,0.867,119.397,audio_features,3Fzlg5r1IjhLk2qRw667od,spotify:track:3Fzlg5r1IjhLk2qRw667od,https://api.spotify.com/v1/tracks/3Fzlg5r1IjhLk2qRw667od,https://api.spotify.com/v1/audio-analysis/3Fzlg5r1IjhLk2qRw667od,232693,4,Dancing in the Moonlight,Toploader,2000,77,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.414,0.428,0,-11.097,1,0.0278,0.382,0.000243,0.148,0.282,145.075,audio_features,2TVxnKdb3tqe1nhQWwwZCO,spotify:track:2TVxnKdb3tqe1nhQWwwZCO,https://api.spotify.com/v1/tracks/2TVxnKdb3tqe1nhQWwwZCO,https://api.spotify.com/v1/audio-analysis/2TVxnKdb3tqe1nhQWwwZCO,377093,4,Tiny Dancer,Elton John,1971-11-05,77,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.392,0.534,0,-8.793,1,0.0369,0.245,0.00104,0.155,0.325,181.305,audio_features,3G69vJMWsX6ZohTykad2AU,spotify:track:3G69vJMWsX6ZohTykad2AU,https://api.spotify.com/v1/tracks/3G69vJMWsX6ZohTykad2AU,https://api.spotify.com/v1/audio-analysis/3G69vJMWsX6ZohTykad2AU,276187,4,One,U2,1991-11-18,76,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.62,0.936,7,-4.593,1,0.0308,0.0261,0,0.0679,0.763,97.527,audio_features,4YwbSZaYeYja8Umyt222Qf,spotify:track:4YwbSZaYeYja8Umyt222Qf,https://api.spotify.com/v1/tracks/4YwbSZaYeYja8Umyt222Qf,https://api.spotify.com/v1/audio-analysis/4YwbSZaYeYja8Umyt222Qf,175747,4,You Can't Hurry Love - 2016 Remaster,Phil Collins,1982-11-05,76,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.516,0.549,6,-13.741,1,0.0373,0.501,0.00572,0.184,0.907,176.941,audio_features,4gvea7UlDkAvsJBPZAd4oB,spotify:track:4gvea7UlDkAvsJBPZAd4oB,https://api.spotify.com/v1/tracks/4gvea7UlDkAvsJBPZAd4oB,https://api.spotify.com/v1/audio-analysis/4gvea7UlDkAvsJBPZAd4oB,288733,4,The Boys Of Summer,Don Henley,1984-01-01,76,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.739,0.511,9,-7.844,1,0.0362,0.167,1.34e-06,0.133,0.542,96.038,audio_features,2nGFzvICaeEWjIrBrL2RAx,spotify:track:2nGFzvICaeEWjIrBrL2RAx,https://api.spotify.com/v1/tracks/2nGFzvICaeEWjIrBrL2RAx,https://api.spotify.com/v1/audio-analysis/2nGFzvICaeEWjIrBrL2RAx,215360,4,Put Your Records On,Corinne Bailey Rae,2006-01-01,76,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.675,0.597,5,-11.329,1,0.0337,0.0534,0,0.0986,0.828,108.875,audio_features,2eF8pWbiivYsYRpbntYsnc,spotify:track:2eF8pWbiivYsYRpbntYsnc,https://api.spotify.com/v1/tracks/2eF8pWbiivYsYRpbntYsnc,https://api.spotify.com/v1/audio-analysis/2eF8pWbiivYsYRpbntYsnc,161160,4,"Signed, Sealed, Delivered (I'm Yours)",Stevie Wonder,1970-08-07,76,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
0.613,0.953,2,-3.435,1,0.0855,0.00148,0.000582,0.152,0.537,105.046,audio_features,305WCRhhS10XUcH6AEwZk6,spotify:track:305WCRhhS10XUcH6AEwZk6,https://api.spotify.com/v1/tracks/305WCRhhS10XUcH6AEwZk6,https://api.spotify.com/v1/audio-analysis/305WCRhhS10XUcH6AEwZk6,213800,4,Are You Gonna Be My Girl,Jet,2003-09-15,75,37i9dQZF1DX7KNKjOK0o75,Have a Great Day!
